retailer_name,retailer_website,external_product_id,external_variant_id,product_name,variant_name,brand,category,description,image,slug,external_url,affiliate_url,external_gtin,price,shipping_known,shipping_cost,in_stock,is_for_sale,size,size_unit,flavour,product_format,pack_count,source_updated_at,external_sku,external_options,product_id,product_variant_id
6 Pack Supplements,https://6pack-supplements.co.uk,6303,6309,Applied Nutrition BCAA Amino Hydrate 450g,Fruit Burst / 450g,Applied Nutrition,Amino Acids,BCAA Amino Hydrate was formulated to deliver maximum amounts of highly tested Branch Chain Amino Acids that will maximize your training intensity and longevity while flooding your body with a perfect blend of re-hydrating electrolytes and salts with added Citrulline for intra workout pump.,https://6pack-supplements.co.uk/wp-content/uploads/2021/04/bcaa-amino-hydrate-Applied-Nutrition-6pack-supplements.jpg,applied-nutrition-bcaa-amino-hydrate-450g,https://6pack-supplements.co.uk/product/bcaa-amino-hydrate-450g-applied-nutrition/,https://6pack-supplements.co.uk/product/bcaa-amino-hydrate-450g-applied-nutrition/,,24.99,false,,true,true,450,g,Fruit Burst,powder,1,2026-07-27T14:03:02.797Z,,"{""Flavour"":""Fruit Burst""}",37,739
6 Pack Supplements,https://6pack-supplements.co.uk,3612,87021,Applied Nutrition Critical Whey 2kg,Cookies & Cream / 2kg,Applied Nutrition,Whey Protein,"<h1>Critical Whey 2kg - Applied Nutrition</h1>
\n</ul>",https://6pack-supplements.co.uk/wp-content/uploads/2020/10/tlo-na-zdjecia2.png,applied-nutrition-critical-whey-2kg,https://6pack-supplements.co.uk/product/critical-whey-2kg-applied-nutrition/,https://6pack-supplements.co.uk/product/critical-whey-2kg-applied-nutrition/,,49.99,false,,true,true,2000,g,Choco Hazelnut,powder,1,2026-07-27T14:03:02.797Z,,"{""FLAVOUR"":""Choco Hazelnut""}",743,803
6 Pack Supplements,https://6pack-supplements.co.uk,3612,87033,Applied Nutrition Critical Whey 2kg,White Choco Hazelnut / 2kg,Applied Nutrition,Whey Protein,"<h1>Critical Whey 2kg - Applied Nutrition</h1>
\n<h2>Whey Protein Concentrate • Whey ISO-XP • Hydrolysed Whey</h2>
\n<h2>2.27kg | 75 Servings</h2>
\n<h3>Critical Whey 2kg - Applied Nutrition has been developed using a unique blend of Whey Protein Concentrate, Whey Protein Isolate &amp; Hydrolysed Whey Protein. Whey Protein Concentrate is produced by Ultra-Filtration Technology containing high levels of Protein and Branched Chain Amino Acids (BCAAs). Whey Protein Isolate is the highest quality of Protein and is produced using Cross-Flow-Micro-Filtration. Hydrolysed Whey Protein is a pre-digested Protein enzymatically broken down into Peptides. These high biological value and easily digested Proteins support the growth and maintenance of muscle.</h3>
\nCritical Whey 2kg - Applied Nutrition provides 21g of Protein derived from Grass Fed Cows, 4.8g of naturally occurring BCAAs &amp; 4g of Glutamine per serving. Critical Whey Protein is Gluten Free, Halal Certified, low in Sugar and makes a great tasting shake – just add to water or low-fat milk.
\n<h3>KEY BENEFITS</h3>
\n<ul>
\n 	<li>Build &amp; Maintain Muscle</li>
\n 	<li>Delicious Taste &amp; Mixes Instantly</li>
\n 	<li>Gluten Free</li>
\n 	<li>High Levels of Protein &amp; BCAAs</li>
\n 	<li>Batch Tested for Athletes by Informed-Sport</li>
\n 	<li>Halal Certified Product</li>
\n</ul>",https://6pack-supplements.co.uk/wp-content/uploads/2020/10/tlo-na-zdjecia2.png,applied-nutrition-critical-whey-2kg,https://6pack-supplements.co.uk/product/critical-whey-2kg-applied-nutrition/,https://6pack-supplements.co.uk/product/critical-whey-2kg-applied-nutrition/,,49.99,false,,true,true,2000,g,White Choco Hazelnut,powder,1,2026-07-27T14:03:02.797Z,,"{""FLAVOUR"":""White Choco Hazelnut""}",743,812
6 Pack Supplements,https://6pack-supplements.co.uk,3612,87036,Applied Nutrition Critical Whey 2kg,White Chocolate Pistachio / 2kg,Applied Nutrition,Whey Protein,"<h1>Critical Whey 2kg - Applied Nutrition</h1>
\n<h2>Whey Protein Concentrate • Whey ISO-XP • Hydrolysed Whey</h2>
\n<h2>2.27kg | 75 Servings</h2>
\n<h3>Critical Whey 2kg - Applied Nutrition has been developed using a unique blend of Whey Protein Concentrate, Whey Protein Isolate &amp; Hydrolysed Whey Protein. Whey Protein Concentrate is produced by Ultra-Filtration Technology containing high levels of Protein and Branched Chain Amino Acids (BCAAs). Whey Protein Isolate is the highest quality of Protein and is produced using Cross-Flow-Micro-Filtration. Hydrolysed Whey Protein is a pre-digested Protein enzymatically broken down into Peptides. These high biological value and easily digested Proteins support the growth and maintenance of muscle.</h3>
\nCritical Whey 2kg - Applied Nutrition provides 21g of Protein derived from Grass Fed Cows, 4.8g of naturally occurring BCAAs &amp; 4g of Glutamine per serving. Critical Whey Protein is Gluten Free, Halal Certified, low in Sugar and makes a great tasting shake – just add to water or low-fat milk.
\n<h3>KEY BENEFITS</h3>
\n<ul>
\n 	<li>Build &amp; Maintain Muscle</li>
\n 	<li>Delicious Taste &amp; Mixes Instantly</li>
\n 	<li>Gluten Free</li>
\n 	<li>High Levels of Protein &amp; BCAAs</li>
\n 	<li>Batch Tested for Athletes by Informed-Sport</li>
\n 	<li>Halal Certified Product</li>
\n</ul>",https://6pack-supplements.co.uk/wp-content/uploads/2020/10/tlo-na-zdjecia2.png,applied-nutrition-critical-whey-2kg,https://6pack-supplements.co.uk/product/critical-whey-2kg-applied-nutrition/,https://6pack-supplements.co.uk/product/critical-whey-2kg-applied-nutrition/,,49.99,false,,true,true,2000,g,White Chocolate Pistachio,powder,1,2026-07-27T14:03:02.797Z,,"{""FLAVOUR"":""White Chocolate Pistachio""}",743,813
6 Pack Supplements,https://6pack-supplements.co.uk,3612,87042,Applied Nutrition Critical Whey 2kg,Vanilla Matcha / 2kg,Applied Nutrition,Whey Protein,"<h1>Critical Whey 2kg - Applied Nutrition</h1>
\n<h2>Whey Protein Concentrate • Whey ISO-XP • Hydrolysed Whey</h2>
\n<h2>2.27kg | 75 Servings</h2>
\n<h3>Critical Whey 2kg - Applied Nutrition has been developed using a unique blend of Whey Protein Concentrate, Whey Protein Isolate &amp; Hydrolysed Whey Protein. Whey Protein Concentrate is produced by Ultra-Filtration Technology containing high levels of Protein and Branched Chain Amino Acids (BCAAs). Whey Protein Isolate is the highest quality of Protein and is produced using Cross-Flow-Micro-Filtration. Hydrolysed Whey Protein is a pre-digested Protein enzymatically broken down into Peptides. These high biological value and easily digested Proteins support the growth and maintenance of muscle.</h3>
\nCritical Whey 2kg - Applied Nutrition provides 21g of Protein derived from Grass Fed Cows, 4.8g of naturally occurring BCAAs &amp; 4g of Glutamine per serving. Critical Whey Protein is Gluten Free, Halal Certified, low in Sugar and makes a great tasting shake – just add to water or low-fat milk.
\n<h3>KEY BENEFITS</h3>
\n<ul>
\n 	<li>Build &amp; Maintain Muscle</li>
\n 	<li>Delicious Taste &amp; Mixes Instantly</li>
\n 	<li>Gluten Free</li>
\n 	<li>High Levels of Protein &amp; BCAAs</li>
\n 	<li>Batch Tested for Athletes by Informed-Sport</li>
\n 	<li>Halal Certified Product</li>
\n</ul>",https://6pack-supplements.co.uk/wp-content/uploads/2020/10/tlo-na-zdjecia2.png,applied-nutrition-critical-whey-2kg,https://6pack-supplements.co.uk/product/critical-whey-2kg-applied-nutrition/,https://6pack-supplements.co.uk/product/critical-whey-2kg-applied-nutrition/,,49.99,false,,true,true,2000,g,Vanilla Matcha,powder,1,2026-07-27T14:03:02.797Z,,"{""FLAVOUR"":""Vanilla Matcha""}",743,811
6 Pack Supplements,https://6pack-supplements.co.uk,3612,87045,Applied Nutrition Critical Whey 2kg,Banana Strawberry / 2kg,Applied Nutrition,Whey Protein,"<h1>Critical Whey 2kg - Applied Nutrition</h1>
\n<h2>Whey Protein Concentrate • Whey ISO-XP • Hydrolysed Whey</h2>
\n<h2>2.27kg | 75 Servings</h2>
\n<h3>Critical Whey 2kg - Applied Nutrition has been developed using a unique blend of Whey Protein Concentrate, Whey Protein Isolate &amp; Hydrolysed Whey Protein. Whey Protein Concentrate is produced by Ultra-Filtration Technology containing high levels of Protein and Branched Chain Amino Acids (BCAAs). Whey Protein Isolate is the highest quality of Protein and is produced using Cross-Flow-Micro-Filtration. Hydrolysed Whey Protein is a pre-digested Protein enzymatically broken down into Peptides. These high biological value and easily digested Proteins support the growth and maintenance of muscle.</h3>
\nCritical Whey 2kg - Applied Nutrition provides 21g of Protein derived from Grass Fed Cows, 4.8g of naturally occurring BCAAs &amp; 4g of Glutamine per serving. Critical Whey Protein is Gluten Free, Halal Certified, low in Sugar and makes a great tasting shake – just add to water or low-fat milk.
\n<h3>KEY BENEFITS</h3>
\n<ul>
\n 	<li>Build &amp; Maintain Muscle</li>
\n 	<li>Delicious Taste &amp; Mixes Instantly</li>
\n 	<li>Gluten Free</li>
\n 	<li>High Levels of Protein &amp; BCAAs</li>
\n 	<li>Batch Tested for Athletes by Informed-Sport</li>
\n 	<li>Halal Certified Product</li>
\n</ul>",https://6pack-supplements.co.uk/wp-content/uploads/2020/10/tlo-na-zdjecia2.png,applied-nutrition-critical-whey-2kg,https://6pack-supplements.co.uk/product/critical-whey-2kg-applied-nutrition/,https://6pack-supplements.co.uk/product/critical-whey-2kg-applied-nutrition/,,49.99,false,,true,true,2000,g,Banana Strawberry,powder,1,2026-07-27T14:03:02.797Z,,"{""FLAVOUR"":""Banana Strawberry""}",743,801
